"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","32EYX73OYAENI3J0SDYTPZ6ADPPRUO","A3H98BSLUT0OV5","Submitted","Mon Jul 26 06:42:52 PDT 2021","Mon Jul 26 06:54:43 PDT 2021","Mon Aug 02 06:54:43 PDT 2021","","","","711","0% (0/0)","0% (0/0)","0% (0/0)","8700"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","32KTQ2V7RNKY1VI5PU7L74PMUHB9MM","A2ZHBK2MDL2L51","Submitted","Mon Jul 26 06:01:10 PDT 2021","Mon Jul 26 06:19:41 PDT 2021","Mon Aug 02 06:19:41 PDT 2021","","","","1111","0% (0/0)","0% (0/0)","0% (0/0)","7158"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","32N49TQG3QNVW1MJVSMCQVJJRS5AVJ","AFK9ALQK5GPNG","Submitted","Mon Jul 26 06:07:23 PDT 2021","Mon Jul 26 06:20:02 PDT 2021","Mon Aug 02 06:20:02 PDT 2021","","","","759","0% (0/0)","0% (0/0)","0% (0/0)","6966"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","32Q90QCQ12QK639JCTARK5YTW9WEKW","A33S7UYXRIGYDR","Submitted","Mon Jul 26 06:01:00 PDT 2021","Mon Jul 26 06:06:06 PDT 2021","Mon Aug 02 06:06:06 PDT 2021","","","","306","0% (0/0)","0% (0/0)","0% (0/0)","9024"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","32SCWG5HIR9H4FDKJ3W14YSF9LEP6N","A2W3IOGM680MZT","Submitted","Mon Jul 26 07:19:38 PDT 2021","Mon Jul 26 07:36:33 PDT 2021","Mon Aug 02 07:36:33 PDT 2021","","","","1015","0% (0/0)","0% (0/0)","0% (0/0)","3310"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","32UTUBMZ7Q10FBRB16M8L63P9ATBVI","AMCUCMBVAUR93","Submitted","Mon Jul 26 06:46:41 PDT 2021","Mon Jul 26 07:03:03 PDT 2021","Mon Aug 02 07:03:03 PDT 2021","","","","982","0% (0/0)","0% (0/0)","0% (0/0)","7702"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","32XVDSJFP92N1BX64LS6XHH8OBMM2S","A3UQOWAC4NYUDY","Submitted","Mon Jul 26 07:53:02 PDT 2021","Mon Jul 26 08:03:03 PDT 2021","Mon Aug 02 08:03:03 PDT 2021","","","","601","0% (0/0)","0% (0/0)","0% (0/0)","5161"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","32Z9ZLUT1VPFG4L00MAQCPCF8U0OH8","A1PDBRYBFMMFNY","Submitted","Mon Jul 26 06:21:58 PDT 2021","Mon Jul 26 06:39:22 PDT 2021","Mon Aug 02 06:39:22 PDT 2021","","","","1044","0% (0/0)","0% (0/0)","0% (0/0)","7615"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","32ZKVD547PSG32PSHWG22BB6IQ03BD","ATC6OUWXTWJSC","Submitted","Mon Jul 26 06:22:21 PDT 2021","Mon Jul 26 06:28:52 PDT 2021","Mon Aug 02 06:28:52 PDT 2021","","","","391","0% (0/0)","0% (0/0)","0% (0/0)","7338"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","3300DTYQTCM6H67EPYUOGRA2VFOEQO","A1PO4Z1B8661LE","Submitted","Mon Jul 26 06:01:10 PDT 2021","Mon Jul 26 06:16:21 PDT 2021","Mon Aug 02 06:16:21 PDT 2021","","","","911","0% (0/0)","0% (0/0)","0% (0/0)","2776"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","338JKRMM2G4QE0RZQ358BUSAJDUHA0","A3O4P3EPIT9O6R","Submitted","Mon Jul 26 06:21:58 PDT 2021","Mon Jul 26 06:39:14 PDT 2021","Mon Aug 02 06:39:14 PDT 2021","","","","1036","0% (0/0)","0% (0/0)","0% (0/0)","5281"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","338JKRMM2G4QE0RZQ358BUSAJDXAHW","A1AWR7C38PW42P","Submitted","Mon Jul 26 06:28:27 PDT 2021","Mon Jul 26 06:45:59 PDT 2021","Mon Aug 02 06:45:59 PDT 2021","","","","1052","0% (0/0)","0% (0/0)","0% (0/0)","6486"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","339ANSOTRF7WM8B58C0I5KWLO2DKIL","A29QX2ME6TDSV4","Submitted","Mon Jul 26 07:20:10 PDT 2021","Mon Jul 26 07:31:25 PDT 2021","Mon Aug 02 07:31:25 PDT 2021","","","","675","0% (0/0)","0% (0/0)","0% (0/0)","9100"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","33C7UALJVV31R1D6RGI9NG68C0Y81O","AXLMOFXKXSU0B","Submitted","Mon Jul 26 06:01:32 PDT 2021","Mon Jul 26 06:10:40 PDT 2021","Mon Aug 02 06:10:40 PDT 2021","","","","548","0% (0/0)","0% (0/0)","0% (0/0)","8884"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","33FBRBDW6Y4LE4N47D7T4CPZGXR8CG","A9LXSGXZM4IJE","Submitted","Mon Jul 26 06:38:44 PDT 2021","Mon Jul 26 06:53:41 PDT 2021","Mon Aug 02 06:53:41 PDT 2021","","","","897","0% (0/0)","0% (0/0)","0% (0/0)","1871"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","33JKGHPFYMZJQXMZQ4QQP5K6Z6SMNY","A3I802G0TEJ1BE","Submitted","Mon Jul 26 06:15:27 PDT 2021","Mon Jul 26 06:28:38 PDT 2021","Mon Aug 02 06:28:38 PDT 2021","","","","791","0% (0/0)","0% (0/0)","0% (0/0)","3724"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","33LKR6A5KOPKPL5UUET4EC2VQDJ1T6","AK3DF1BXS8DSM","Submitted","Mon Jul 26 06:09:47 PDT 2021","Mon Jul 26 06:28:51 PDT 2021","Mon Aug 02 06:28:51 PDT 2021","","","","1144","0% (0/0)","0% (0/0)","0% (0/0)","3309"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","33OOO72IVRQ4COFSABIOV8LMUADCTA","A3R4SD33QQVAJX","Submitted","Mon Jul 26 06:28:27 PDT 2021","Mon Jul 26 06:43:43 PDT 2021","Mon Aug 02 06:43:43 PDT 2021","","","","916","0% (0/0)","0% (0/0)","0% (0/0)","8016"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","33PPO7FEC5KO825VGVEV171V4T6DIR","A34ZRC7NMVKVTY","Submitted","Mon Jul 26 06:01:33 PDT 2021","Mon Jul 26 06:18:49 PDT 2021","Mon Aug 02 06:18:49 PDT 2021","","","","1036","0% (0/0)","0% (0/0)","0% (0/0)","3004"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","33PPO7FEC5KO825VGVEV171V4T6IDW","A2TWIZXBZLCMNM","Submitted","Mon Jul 26 06:01:34 PDT 2021","Mon Jul 26 06:07:54 PDT 2021","Mon Aug 02 06:07:54 PDT 2021","","","","380","0% (0/0)","0% (0/0)","0% (0/0)","4251"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","33PPUNGG3IA442DAY0X16RLPF7YZRF","A3DM8P58E5DGR","Submitted","Mon Jul 26 06:01:22 PDT 2021","Mon Jul 26 06:15:35 PDT 2021","Mon Aug 02 06:15:35 PDT 2021","","","","853","0% (0/0)","0% (0/0)","0% (0/0)","5156"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","33PPUNGG3IA442DAY0X16RLPF7ZRZ8","A1C0BO4QAWDEEO","Submitted","Mon Jul 26 06:12:32 PDT 2021","Mon Jul 26 06:18:01 PDT 2021","Mon Aug 02 06:18:01 PDT 2021","","","","329","0% (0/0)","0% (0/0)","0% (0/0)","2013"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","33TIN5LC0EFYVC7J8XVW1ZCT3R39YQ","A3O6OCG7XIG2BO","Submitted","Mon Jul 26 07:33:13 PDT 2021","Mon Jul 26 07:36:53 PDT 2021","Mon Aug 02 07:36:53 PDT 2021","","","","220","0% (0/0)","0% (0/0)","0% (0/0)","3941"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","3483FV8BEOOLC8CEH5LP8LKMYBM26D","AL3G3SPODH5RH","Submitted","Mon Jul 26 06:08:04 PDT 2021","Mon Jul 26 06:26:19 PDT 2021","Mon Aug 02 06:26:19 PDT 2021","","","","1095","0% (0/0)","0% (0/0)","0% (0/0)","9427"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","34FNN24DCWEFUP5757IFPJ7RHVKY5O","A30NZAZ04OUGQD","Submitted","Mon Jul 26 07:28:54 PDT 2021","Mon Jul 26 07:41:37 PDT 2021","Mon Aug 02 07:41:37 PDT 2021","","","","763","0% (0/0)","0% (0/0)","0% (0/0)","9201"
"3G4VVJO6Q8LLHA1FV5L1PX2ADFWPKE","39S3HZ8OHKWEOEI6YK521DURURI7SC","Solve easy math puzzles and share your opinion! 10 - 15 minutes effort.","5 fun math puzzles with survey questions.","problem-solving, math, game, bonus","$0.50","Mon Jul 26 06:00:53 PDT 2021","290","BatchId:4513028;OriginalHitTemplateId:920937340;","1200","604800","Mon Aug 02 06:00:53 PDT 2021","","","34J10VATJP3IXB90LHKF168UN8VIQ1","A142TJYNNPEA23","Submitted","Mon Jul 26 06:05:49 PDT 2021","Mon Jul 26 06:24:05 PDT 2021","Mon Aug 02 06:24:05 PDT 2021","","","","1096","0% (0/0)","0% (0/0)","0% (0/0)","8188"
